tipo,codigo,latitud,longitud,id_barrio
POS,10925824,3.45153767716,-76.535544784,737998287
POS,10933661,3.465565824,-76.53117356,737998194
POS,10963023,3.48517032,-76.52615479,737998256
POS,10969186,3.482229378,-76.5205795,737998219
POS,10970507,3.42668245591,-76.5284519876,737998119
POS,10993012,3.465533786,-76.50827697,737998796
POS,11003399,3.465779288,-76.53024582,737998194
POS,11012846,3.44933598619,-76.5348695297,737998287
POS,11013158,3.39835783071,-76.5510678526,737996829
POS,11014529,3.472126678,-76.52765516,737998194
POS,11032109,3.41475485442,-76.5386484095,737998124
POS,11033255,3.426153713,-76.53767473,737998082
POS,11043429,3.4281307035,-76.5453132986,737999406
POS,11050598,3.45623165101,-76.528881965,737998853
POS,11054053,3.4638002921,-76.5165109868,738002246
POS,11072519,3.46303829389,-76.5255132653,737998251
POS,11078458,3.470046921,-76.52988486,737998194
POS,11079670,3.47819334581,-76.5030481378,738000115
POS,11081106,3.45989247145,-76.5231713374,737998932
POS,11083383,3.41939811854,-76.5466036103,737999427
POS,11093135,3.459298616,-76.52441315,737998932
POS,11098209,3.41854099459,-76.5448517877,737999427
POS,11121639,3.464969848,-76.53117924,737998194
POS,11128378,3.44489978471,-76.5073165132,737998270
POS,11128725,3.465162098,-76.53117741,737998194
POS,11130580,3.34875259312,-76.5303518507,737996810
POS,11131737,3.42705668061,-76.5394201759,737998082
POS,11133238,3.426304699,-76.52787894,737998119
POS,11146578,3.45640620339,-76.5339585255,737998259
POS,11147998,3.442837125,-76.53802274,737998692
POS,11154655,3.46390717169,-76.5284411256,737998251
POS,11156155,3.460129698,-76.53316131,737998259
POS,11167343,3.44250310369,-76.5302180143,737999435
POS,11183977,3.43291236691,-76.5458233272,737999403
POS,11189693,3.456759283,-76.53625728,737998266
POS,11199254,3.42255632005,-76.5461504136,737999427
POS,11204963,3.45522347,-76.52436773,737998935
POS,11209780,3.451037815,-76.52879661,737998832
POS,11213006,3.45153767716,-76.535544784,737998287
POS,11213030,3.42623918603,-76.548521406,737999406
POS,11223625,3.468171711,-76.52910863,737998251
POS,11224037,3.458692057,-76.53177064,737998259
POS,11229465,3.450270907,-76.5170995957,737998761
POS,11232949,3.46626139505,-76.4976245707,737997005
POS,11237435,3.46162403545,-76.5286055901,737998204
POS,11242922,3.43052354766,-76.5231940884,738018074
POS,11245370,3.40039804777,-76.5434505657,737998847
POS,11245560,3.43517801987,-76.5387108784,737998087
POS,11252947,3.47475875,-76.51965028,737998812
POS,11254786,3.46610206165,-76.4899694569,737997005
POS,11256161,3.46813932491,-76.5301658575,737998194
POS,11258571,3.40152685027,-76.5241004312,737998244
POS,11270519,3.44372637856,-76.5211484463,738000401
POS,11282555,3.461583621,-76.53335704,737998259
POS,11282845,3.484532617,-76.52556636,737998149
POS,11284411,3.43424716385,-76.5454919883,737999403
POS,11287711,3.48656487,-76.53035883,737998256
POS,11287752,3.466919386,-76.52611168,737998251
POS,11291507,3.44398728392,-76.5011270376,738000362
POS,11291879,3.343026361,-76.53105739,737996810
POS,11299823,3.36611276809,-76.5303084296,738018187
POS,11302049,3.43424716385,-76.5454919883,737999403
POS,11306693,3.41342363032,-76.5097447344,737996913
POS,11308996,3.412291014,-76.54708663,738001441
POS,11317039,3.44842317942,-76.5296548041,737998912
POS,11317435,3.445744819,-76.52165775,737998290
POS,11319019,3.468002235,-76.52612297,737998251
POS,11319431,3.432725245,-76.54291624,737999403
POS,11323748,3.42629728628,-76.5461410401,737999406
POS,11326774,3.45924711,-76.52834649,737998204
POS,11332947,3.463576674,-76.51682868,738002246
POS,11334281,3.47637389699,-76.5065685479,737999420
POS,11341278,3.42178912475,-76.5473839818,737999427
POS,11355427,3.44591647655,-76.5408421483,738002274
POS,11356540,3.429381218,-76.53645353,737998087
POS,11365525,3.43032617445,-76.5361643257,737998087
POS,11368032,3.40693805254,-76.5098389109,737996914
POS,11372398,3.454164275,-76.51358737,737998761
POS,11376019,3.47211013078,-76.5087138877,737998182
POS,11385176,3.37332731493,-76.5407102407,738000377
POS,11389566,3.469041213,-76.52926068,737998194
POS,11400025,3.4338988651,-76.4981063604,738000399
POS,11404191,3.454168192,-76.53071216,737998832
POS,11408028,3.45122236295,-76.5328977852,737998832
POS,11410065,3.457396648,-76.53346806,737998259
POS,11412863,3.45938877,-76.52999187,737998259
POS,11426699,3.44323704997,-76.5262717589,737998193
POS,11450061,3.434279882,-76.53873952,737998087
POS,11465069,3.41994444842,-76.5358481011,737998111
POS,11497872,3.468181886,-76.53094199,737998194
POS,11503901,3.43333303067,-76.5389583586,737998090
POS,11508264,3.40435207033,-76.5360990017,737998921
POS,11526472,3.41870162692,-76.5451800945,737999427
POS,11533122,3.36435385029,-76.534204701,738000383
POS,11542834,3.36406549851,-76.5327555888,738000383
POS,11559168,3.459643932,-76.53444897,737998259
POS,11560299,3.385654689,-76.52003167,738000403
POS,11560851,3.424967977,-76.54246867,737998082
POS,11561776,3.45036533235,-76.5394627335,737998685
POS,11564853,3.409431591,-76.55125771,738001426
POS,11565025,3.45151742422,-76.5298502558,737998832
POS,11568086,3.45233811238,-76.5340444959,737998832
POS,11568268,3.435770619,-76.53573087,737999431
POS,11576899,3.366646481,-76.53708628,738000383
POS,11579091,3.45051136739,-76.5403920476,737998685
POS,11586435,3.45022322361,-76.5404871523,737998685
POS,11594991,3.42878067523,-76.5441663556,737999414
POS,11599180,3.41904252129,-76.5446750859,737999427
POS,11603511,3.3804843974,-76.5351383045,738000397
POS,11604790,3.44209994365,-76.532435501,737998164
POS,11606076,3.4589375,-76.53513457,737998259
POS,11609385,3.459191998,-76.52463544,737998932
POS,11609765,3.432526522,-76.53538224,737998120
POS,11614484,3.467414908,-76.52798599,737998251
POS,11624640,3.456137357,-76.53700413,737998266
POS,11633229,3.433548078,-76.54174435,737998090
POS,11639960,3.48330910708,-76.4965191071,737998913
POS,11645017,3.45829148585,-76.4801489508,737997007
POS,11650454,3.420039567,-76.54248937,737998111
POS,11732708,3.34875259312,-76.5303518507,737996810
POS,11734415,3.47805206957,-76.5175850179,737998219
POS,11734779,3.41804854172,-76.5445686829,737999427
POS,11737020,3.43219444364,-76.5265637931,738000404
POS,11738036,3.41533225613,-76.5401836083,737998124
POS,11740156,3.36407597676,-76.5330697402,738000383
POS,11741436,3.458107546,-76.53633682,737998259
POS,11749975,3.42429637196,-76.5448487846,737999414
POS,11755592,3.43451157272,-76.5448098109,737999403
POS,11756608,3.45671444728,-76.525211461,737998935
POS,11759180,3.41255383548,-76.5156765413,737997089
POS,11765161,3.44570255079,-76.5222998628,737999416
POS,11765211,3.420746166,-76.53891513,737998111
POS,11767225,3.4267014724,-76.5330401652,738000413
POS,11769650,3.452678819,-76.51948608,737998290
POS,11784162,3.43967989471,-76.5277642615,737999435
POS,11788049,3.4191934933,-76.5485504493,737998091
POS,11813946,3.440266932,-76.49860379,738000399
POS,11825338,3.44818932923,-76.5318104178,737998195
POS,11834454,3.454602721,-76.53696382,737998266
POS,11846672,3.458269921,-76.53510855,737998259
POS,11848850,3.448510452,-76.53459571,737998287
POS,11851433,3.45380760385,-76.5239041932,737998935
POS,11857380,3.481615156,-76.51276606,737998207
POS,11867298,3.44843098386,-76.5317898191,737998912
POS,11870532,3.4589375,-76.53513457,737998259
POS,11871647,3.46293981,-76.53047158,737998194
POS,11881794,3.45972541542,-76.5103140397,737998753
POS,11892304,3.4140791824,-76.5405587127,737998124
POS,11896537,3.4172596922,-76.505761621,737996735
POS,11905031,3.45049148433,-76.5302617009,737998832
POS,11911708,3.423939401,-76.54532733,737999414
POS,11915964,3.42291910691,-76.5426691812,737998082
POS,11918612,3.455162046,-76.53553649,737998259
POS,11919362,3.39272972349,-76.5442893675,737998851
POS,11926144,3.4212595605,-76.5458204205,737999427
POS,11930740,3.43544054899,-76.5346326951,737999431
POS,11932522,3.46199322642,-76.5145229997,737998805
POS,11948270,3.436065474,-76.54497101,737999403
POS,11953825,3.423774895,-76.54233954,737998082
POS,73261603,3.4526067835,-76.4991971441,737999433
POS,73290803,3.46374797068,-76.5130387794,737998805
POS,74194703,3.45176537,-76.53155065,737998832
POS,74261303,3.458007393,-76.51588197,737998749
POS,74494303,3.43722268252,-76.4828825604,737999388
POS,4023000013,3.450858121,-76.53539565,737998287
POS,4051000976,3.3388807879,-76.5314753525,737996810
POS,4408001149,3.414962815,-76.54804387,737998095
POS,4408001602,3.425455055,-76.46484252,737998035
POS,10462513,3.430007896,-76.53906458,737998090
POS,10462554,3.38808898084,-76.5388031814,737998851
POS,10466753,3.469520549,-76.53019395,737998194
POS,10468452,3.4307692138,-76.5295742383,738000413
POS,10520237,3.43396770485,-76.5277454356,738068452
POS,10520682,3.443015017,-76.51432224,738000380
POS,10520989,3.45689448925,-76.5281922259,737998853
POS,10534873,3.449227309,-76.54007387,737998685
POS,10540599,3.43946504179,-76.5258631435,737999435
POS,10554038,3.466367997,-76.53118118,737998194
POS,10564300,3.485203625,-76.52559399,737998149
POS,10565174,3.4768250783,-76.5051720877,737999420
POS,10565984,3.44984753109,-76.5314069362,737998832
POS,10566370,3.45450364456,-76.5371906769,737998266
POS,10573210,3.39933662021,-76.5377308495,737998922
POS,10579738,3.459553241,-76.53117348,737998259
POS,10583359,3.431539637,-76.54141761,737998090
POS,10594596,3.47113656523,-76.5294242875,737998194
POS,10608065,3.39702269858,-76.5473409511,737996829
POS,10611853,3.458397483,-76.52928001,737998259
POS,10612604,3.435449008,-76.53567692,737999431
POS,10614071,3.43860609087,-76.5331455343,737998164
POS,10616134,3.433956238,-76.54184849,737999403
POS,10625499,3.45266529023,-76.5315518394,737998832
POS,10630101,3.448954483,-76.53035653,737998912
POS,10630705,3.424104256,-76.54698285,737999426
POS,10630846,3.433572063,-76.53442364,737998120
POS,10635183,3.45343979,-76.53157346,737998832
POS,10637718,3.43184193857,-76.543660631,737999403
POS,10642825,3.43301890143,-76.5428838631,737999403
POS,10645240,3.446715995,-76.5330586,737998195
POS,10650190,3.471798217,-76.52359991,737998812
POS,10657757,3.421501849,-76.54793214,737998091
POS,10662096,3.442962724,-76.53088303,737999438
POS,10662278,3.45027314595,-76.5315373869,737998832
POS,10663359,3.463051643,-76.52701302,737998251
POS,10663433,3.475143212,-76.51428055,737998219
POS,10665842,3.48517032,-76.52615479,737998256
POS,10666576,3.47099773865,-76.5253049412,737998251
POS,10682995,3.46342080389,-76.5276439755,737998251
POS,10684785,3.39701941659,-76.5413004316,737998922
POS,10689339,3.43442223664,-76.5374712012,737998087
POS,10695518,3.48973415957,-76.5063795819,737998824
POS,10699924,3.43537138438,-76.5374371605,737998087
POS,10705119,3.43243271536,-76.5419892357,737998090
POS,10714772,3.45309811807,-76.5264522119,737998935
POS,10719169,3.383685039,-76.52356823,738000386
POS,10732113,3.497518961,-76.52487248,737998168
POS,10748135,3.466972251,-76.52679597,737998251
POS,10775757,3.46879755,-76.51560341,738000363
POS,10797967,3.40474672324,-76.5355369703,737998934
POS,10802247,3.4503155818,-76.529187208,737998832
POS,10806941,3.4046103146,-76.5402619825,737998921
POS,10810745,3.451857207,-76.53799442,737998275
POS,10816551,3.471365094,-76.52697779,737998251
POS,10826469,3.419348079,-76.53902257,737998111
POS,10842078,3.4389336919,-76.533549025,737998164
POS,10843316,3.4633406246,-76.5278066102,737998251
POS,10843688,3.466342561,-76.53118063,737998194
POS,10853331,3.429444069,-76.53630237,737998120
POS,10863363,3.41973029415,-76.5485022406,737998091
POS,10864288,3.43758233,-76.52587808,737999435
POS,10875458,3.45420047359,-76.5297999434,737998935
POS,10875573,3.37119515982,-76.5273981437,738000407
POS,10879153,3.485806948,-76.51629204,737998174
POS,10881019,3.46472927816,-76.5312186434,737998194
POS,10889525,3.45264187936,-76.5318614144,737998832
POS,10890358,3.448930967,-76.5276028,737999416
POS,10893964,3.46888088162,-76.5094695791,737998796
POS,10905099,3.469997463,-76.52991399,737998194
POS,10906055,3.473175583,-76.51075716,737998182
POS,10933653,3.456168361,-76.53279738,737998259
POS,10465011,3.4345299,-76.53521448,737998087
POS,10465474,3.433845595,-76.53614482,737998087
POS,10521276,3.428140039,-76.50609428,737997031
POS,10523223,3.474015876,-76.5230862,737998812
POS,10530350,3.45418246748,-76.5202417932,737998935
POS,10531309,3.45123933732,-76.5278647339,737998935
POS,10534956,3.466047613,-76.52952921,737998251
POS,10537165,3.462921355,-76.52593959,737998251
POS,10538817,3.457940218,-76.53241024,737998259
POS,10539161,3.476027638,-76.51885755,737998219
POS,10539344,3.45717630843,-76.5126715104,737998753
POS,10540425,3.458396125,-76.5289708,737998204
POS,10563948,3.485552008,-76.51701146,737998174
POS,10564367,3.45325782945,-76.5333671218,737998832
POS,10569945,3.41276385246,-76.5416480827,738001441
POS,10575520,3.435133842,-76.53700977,737998087
POS,10577609,3.461546434,-76.52797715,737998204
POS,10577815,3.463523501,-76.5278558,737998251
POS,10586600,3.433399529,-76.53739474,737998087
POS,10586832,3.46244996979,-76.5177269239,737998805
POS,10599975,3.42169896929,-76.5417641462,737998111
POS,10629293,3.4381286755,-76.5421070019,737999403
POS,10631331,3.47018105401,-76.5246743619,737998251
POS,10636603,3.44033336143,-76.5258718323,737999435
POS,10638625,3.466643156,-76.52776363,737998251
POS,10639052,3.399513378,-76.54698395,737996829
POS,10640779,3.468171711,-76.52910863,737998251
POS,10640977,3.42335141754,-76.5404895721,737998082
POS,10652071,3.448776987,-76.53554203,737998287
POS,10664845,3.464887422,-76.52840801,737998251
POS,10665693,3.4587263434,-76.5224026992,737998935
POS,10670842,3.45688274,-76.523507101,737998935
POS,10681013,3.463302281,-76.52344693,737998251
POS,10684876,3.42435924983,-76.5510513074,737999426
POS,10685147,3.46736757336,-76.5302708802,737998194
POS,10690725,3.466815234,-76.52675565,737998251
POS,10690840,3.46518894446,-76.5010044473,737999419
POS,10694966,3.43669933635,-76.5199178006,737998834
POS,10701969,3.44850053199,-76.52847212,737998912
POS,10706687,3.405773278,-76.54340184,738001442
POS,10711471,3.43870750257,-76.5336135396,737998164
POS,10740108,3.452510641,-76.53395317,737998832
POS,10740702,3.449425386,-76.54092548,737998685
POS,10745651,3.36943325855,-76.538729316,738000379
POS,10747467,3.444452151,-76.52639806,737999416
POS,10747954,3.463792113,-76.53184314,737998194
POS,10758043,3.396395488,-76.52306606,737999429
POS,10768752,3.44245114954,-76.5271571145,737999435
POS,10772333,3.446452964,-76.52725141,737998912
POS,10773240,3.42958275241,-76.5362598761,737998120
POS,10804516,3.452722882,-76.52747662,737998935
POS,10811404,3.465613886,-76.5311731,737998194
POS,10822260,3.481936925,-76.52622712,737998255
POS,10832368,3.398325589,-76.5392576525,737998922
POS,10832442,3.459809997,-76.52890212,737998204
POS,10844223,3.4191934933,-76.5485504493,737998091
POS,10871085,3.4426311536,-76.5248029299,738000401
POS,10882546,3.49050743086,-76.5111396824,737998174
POS,10899193,3.43089426335,-76.5434945862,737999414
POS,10901528,3.44893339949,-76.5302174469,737998912
POS,10914893,3.460741776,-76.52754497,737998204
POS,10916161,3.466631755,-76.52776145,737998251
POS,10922896,3.422102457,-76.51645293,737999415
POS,10924728,3.452380533,-76.52076866,737998290
POS,10925204,3.4029148721,-76.5442114686,738001440
POS,10925766,3.424888137,-76.53904664,737998082
POS,10939882,3.462276472,-76.53109048,737998194
POS,10942704,3.39638575383,-76.5382437417,737998922
POS,10951333,3.45047433181,-76.5321967148,737998832
POS,10953354,3.483664879,-76.52236232,737998149
POS,10958825,3.451594817,-76.52387113,737998935
POS,11403334,3.463259804,-76.52673426,737998251
POS,11406204,3.40602398581,-76.537631973,737998921
POS,11411196,3.449465094,-76.53226623,737998832
POS,11425097,3.37492763654,-76.5465495049,738000365
POS,11449170,3.450873843,-76.53331865,737998832
POS,11459161,3.45310751335,-76.5264279468,737998935
POS,11470713,3.41901011556,-76.5306750669,737998231
POS,11474889,3.47259044,-76.52803101,737998194
POS,11477908,3.443561319,-76.52299865,737999416
POS,11479482,3.4426927729,-76.5319655089,737999438
POS,11479870,3.47011634167,-76.5081534746,737999421
POS,11510906,3.450893174,-76.53083447,737998832
POS,11520244,3.43339643016,-76.5352626679,737998087
POS,11521291,3.45263648709,-76.5009134579,737999433
POS,11525318,3.45257195212,-76.5199340628,737998290
POS,11544574,3.468664692,-76.52820803,737998251
POS,11556057,3.4370743508,-76.5436290417,737999403
POS,11558228,3.393150845,-76.5398008362,737998852
POS,11558673,3.414810004,-76.55531021,737998110
POS,11561768,3.44886016975,-76.5338919971,737998287
POS,11573102,3.481355316,-76.52514886,737998255
POS,11593795,3.422993844,-76.53828804,737998082
POS,11598851,3.483712812,-76.52613376,737998256
POS,11604139,3.45849834951,-76.5283317512,737998204
POS,11608270,3.4143269191,-76.4934304404,737996760
POS,11611431,3.434154607,-76.53431995,737999431
POS,11613247,3.461872428,-76.53253431,737998194
POS,11616414,3.39458080756,-76.5383728935,737998852
POS,11639028,3.4140791824,-76.5405587127,737998124
POS,11639069,3.432517391,-76.53895162,737998090
POS,11645660,3.430200845,-76.53620262,737998087
POS,11651973,3.42823100436,-76.5449173895,737999414
POS,11653961,3.466643156,-76.52776363,737998251
POS,11782893,3.448485712,-76.47953496,737999366
POS,11805983,3.42275167346,-76.5448253013,737999427
POS,11809407,3.45161591285,-76.5346390694,737998287
POS,11817004,3.44667399,-76.53343384,737998195
POS,11820784,3.44882283699,-76.5275197477,737999416
POS,11824141,3.41876491762,-76.5340443514,737998098
POS,11840287,3.445267398,-76.5269817048,737998193
POS,11841111,3.42335083981,-76.5407986101,737998082
POS,11842978,3.468218807,-76.50986628,737998796
POS,11843711,3.4007429201,-76.5248394607,737998244
POS,11852472,3.42022962357,-76.5376069863,737998111
POS,11862273,3.42230842486,-76.5384085004,737998082
POS,11876299,3.458082,-76.52964509,737998259
POS,11878568,3.48019111897,-76.4984518813,738000119
POS,11884624,3.45245086832,-76.5314229734,737998832
POS,11888468,3.409453228,-76.55142068,738001426
POS,11890977,3.368385125,-76.53229574,738000383
POS,11891272,3.42222431106,-76.5476454317,737998091
POS,11896404,3.43994072133,-76.5195419275,738000401
POS,11902335,3.4103376507,-76.5357449222,737998099
POS,11913050,3.44794090251,-76.5206557019,737998290
POS,11920246,3.412652703,-76.51464625,737996913
POS,11925195,3.439623252,-76.50219473,737998272
POS,11925658,3.46881376017,-76.529176259,737998194
POS,11933595,3.459026704,-76.52617822,737998932
POS,11462264,3.471978373,-76.52813496,737998194
POS,11466232,3.479790861,-76.50498839,738000115
POS,11466273,3.45651507,-76.53629183,737998266
POS,11475266,3.43638257589,-76.5283914032,737999435
POS,11475449,3.45215507128,-76.5217743314,737998290
POS,11476819,3.45676347,-76.53514613,737998259
POS,11521317,3.419812072,-76.51715341,737999415
POS,11544038,3.366637817,-76.5317890491,738000383
POS,11548682,3.463143533,-76.5286976,737998251
POS,11561719,3.435502926,-76.5358597,737999431
POS,11564101,3.40793052672,-76.5444016705,738001442
POS,11570249,3.428967349,-76.52033991,738000404
POS,11580602,3.42242825729,-76.543752823,737999427
POS,11584042,3.463625891,-76.52420484,737998251
POS,11594645,3.424231842,-76.50264382,737996729
POS,11595410,3.4006872,-76.54608651,738001440
POS,11598448,3.40617682653,-76.5468101441,738001442
POS,11606530,3.428424749,-76.53190143,738000413
POS,11617222,3.45036533235,-76.5394627335,737998685
POS,11622222,3.4880663218,-76.5231291081,737998149
POS,11626454,3.480045303,-76.50499075,738000115
POS,11632353,3.470469318,-76.52766651,737998194
POS,11642204,3.46162403545,-76.5286055901,737998204
POS,11643202,3.458821408,-76.53453205,737998259
POS,11646205,3.41421144662,-76.5328381123,737998099
POS,11653201,3.454503645,-76.53719068,737998266
POS,11731536,3.41027746584,-76.5397231034,737998129
POS,11750775,3.431845817,-76.54457901,737999403
POS,11755469,3.44813209137,-76.5314090618,737998912
POS,11770260,3.446599414,-76.53387894,737998195
POS,11777299,3.426214374,-76.54613922,737999406
POS,11790979,3.459052893,-76.52880221,737998204
POS,11797172,3.449700488,-76.52739753,737999416
POS,11798956,3.426040557,-76.54019417,737998082
POS,11801784,3.461990652,-76.5310789,737998194
POS,11805819,3.422467674,-76.54423958,737999427
POS,11806916,3.397977512,-76.54491353,737998847
POS,11813102,3.45007482107,-76.5311700708,737998832
POS,11821469,3.452517452,-76.49990151,737999433
POS,11825064,3.45497339728,-76.512270723,737998761
POS,11848868,3.36201651,-76.53149665,738000383
POS,11862919,3.454889557,-76.53425073,737998275
POS,11863180,3.45787401934,-76.5131785721,737998752
POS,11872231,3.45239773,-76.52127396,737998935
POS,11873932,3.456405884,-76.53637957,737998266
POS,11877925,3.471484782,-76.52586458,737998251
POS,11879061,3.435085474,-76.52833893,738068452
POS,11882727,3.4204041645,-76.5473511538,737999427
POS,11895950,3.42792073631,-76.536832708,737998120
POS,11898228,3.461940875,-76.53023907,737998204
POS,11903184,3.442513646,-76.53005256,737999435
POS,11915261,3.4347551092,-76.5408256588,737998090
POS,11928892,3.444094105,-76.52025257,738000401
POS,11928926,3.467823931,-76.529498,737998194
POS,11930989,3.46472927816,-76.5312186434,737998194
POS,11937281,3.46455889764,-76.5012455813,737999419
POS,11943263,3.45223231579,-76.5219937467,737998935
POS,11944287,3.469504185,-76.50909027,737999421
POS,11945300,3.45256201165,-76.5294252493,737998832
POS,11946613,3.34281690507,-76.537152817,737996810
POS,11957347,3.432643638,-76.53547971,737998087
POS,11968724,3.46546792226,-76.4824695075,737997006
POS,11969466,3.44844895826,-76.5317954314,737998912
POS,11971678,3.397745992,-76.54666729,737996829
POS,11981321,3.381797212,-76.52725773,738000397
POS,11984051,3.460276516,-76.53095727,737998259
POS,11987021,3.42229131425,-76.483180167,737998023
POS,12038956,3.4201926255,-76.5446513171,737999427
POS,12039350,3.451308642,-76.53865762,737998275
POS,12041851,3.420632066,-76.54780803,737999427
POS,12051421,3.450365332,-76.53946273,737998685
POS,15459118,3.364589818,-76.53168455,738000383
POS,15459274,3.44258791424,-76.4936250091,738000399
POS,15461791,3.49446938865,-76.4915800431,737998825
POS,15463219,3.44751148536,-76.4992491568,737999433
POS,15466055,3.38594142802,-76.5386893824,738000366
POS,15467152,3.44063855749,-76.5356328184,737999438
POS,15469067,3.42301712104,-76.5300223002,737998100
POS,15528268,3.39800138804,-76.5416863911,737998922
POS,15532526,3.447786147,-76.53364283,737998195
POS,15544513,3.42983189979,-76.5109337383,737996833
POS,15551831,3.41880968488,-76.5468875114,737999427
POS,15558083,3.41790269541,-76.5485308241,737998091
POS,15558208,3.418007671,-76.47924086,737998023
POS,15566425,3.40971201921,-76.5339729558,737998282
POS,15581887,3.46300089849,-76.5355142846,737998227
POS,15584683,3.40049911303,-76.5391348562,737998922
POS,15585102,3.414918136,-76.54030757,737998124
POS,15591993,3.46070324743,-76.5141082788,737998752
POS,15610744,3.457764606,-76.53532875,737998266
POS,15629298,3.43416016102,-76.534802274,737998120
POS,15632938,3.41973029415,-76.5485022406,737998091
POS,15635394,3.40857319023,-76.5454045007,738001442
POS,15636178,3.43492023625,-76.5366309326,737998087
POS,15639750,3.447330423,-76.53091198,737998912
POS,15640212,3.45184432735,-76.5333588582,737998832
POS,15653884,3.46605678163,-76.5137164143,737998797
POS,15654122,3.43066998108,-76.5359273598,737998120
POS,15660046,3.36804882372,-76.5303576174,738000384
POS,15669609,3.39485721628,-76.5544211282,737996836
POS,15678683,3.40452952719,-76.5490947684,738001427
POS,15682552,3.43949352322,-76.4981837007,738000399
POS,15700115,3.38966882563,-76.5518240229,737996870
POS,15715543,3.46365159414,-76.5323319893,737998194
POS,15735145,3.43591683331,-76.5276379967,738068452
POS,15757156,3.39277203417,-76.5468426514,737996845
POS,15759590,3.42339706237,-76.5533657195,737998080
POS,19050302,3.38808898084,-76.5388031814,737998851
POS,19071003,3.453221774,-76.53335627,737998832
POS,23160603,3.45006254314,-76.5306973745,737998832
POS,23196402,3.4602261431,-76.5170807645,737998749
POS,32130403,3.386242818,-76.53871391,738000366
POS,34016302,3.450829513,-76.53340834,737998832
POS,50015103,3.471109016,-76.52635652,737998251
POS,50034603,3.471109016,-76.52635652,737998251
POS,50308902,3.45122236295,-76.5328977852,737998832
POS,51017202,3.477142041,-76.52605256,737998149
POS,51117303,3.41478770278,-76.5468163938,737998095
POS,52412803,3.477414692,-76.5267353,737998252
POS,52412903,3.48608064586,-76.4946683169,737998878
POS,52415203,3.428631503,-76.51435656,737996833
POS,52438003,3.442270395,-76.52581938,737999435
POS,52486603,3.45283144878,-76.5236272334,737998935
POS,53130903,3.481211621,-76.4987083,737998838
POS,60881103,3.44290554,-76.50234612,738000399
POS,63036002,3.47741469203,-76.5267353021,737998252
POS,65863302,3.44020010883,-76.498842257,738000399
POS,67000302,3.462553389,-76.52968391,737998204
POS,73466403,3.46097934373,-76.527057838,737998204
POS,74182803,3.37198293933,-76.5392794637,738000379
POS,4001001264,3.473198682,-76.52626935,737998194
POS,4001001645,3.488659603,-76.49362755,737998878
POS,4001002262,3.46526412234,-76.5022823223,737999419
POS,4102020064,3.45240691,-76.48566376,737999402
POS,10941557,3.398341543,-76.54159154,737998922
POS,10963056,3.462841434,-76.5314621,737998194
POS,10969194,3.449022227,-76.54204308,738002275
POS,10982197,3.461324867,-76.52796857,737998204
POS,10986826,3.46036663734,-76.5090951033,737998754
POS,10990042,3.440360049,-76.53728241,737998692
POS,10990679,3.43333303067,-76.5389583586,737998090
POS,10992675,3.45065603773,-76.5308875338,737998832
POS,10999977,3.436885838,-76.52058247,737998834
POS,11004173,3.45136501431,-76.5323394316,737998832
POS,11007127,3.398323891,-76.54004339,737998922
POS,11008620,3.470148437,-76.53097911,737998194
POS,11010378,3.463827892,-76.52387328,737998251
POS,11022241,3.3609663877,-76.5311247095,738000383
POS,11023157,3.45334853278,-76.5320117715,737998832
POS,11028743,3.45708931,-76.53438902,737998259
POS,11033479,3.45064824214,-76.5321281807,737998832
POS,11046570,3.4140791824,-76.5405587127,737998124
POS,11047479,3.4633406246,-76.5278066102,737998251
POS,11052180,3.45313564149,-76.5267040805,737998935
POS,11056876,3.4182485638,-76.5283581357,737998231
POS,11061728,3.455908911,-76.53400335,737998259
POS,11072188,3.46625476607,-76.5280454936,737998251
POS,11075280,3.471946116,-76.50824003,737999421
POS,11079639,3.45084896855,-76.5354146274,737998287
POS,11079704,3.45361716972,-76.5227628976,737998935
POS,11083359,3.39637417714,-76.543540499,737998847
POS,11089257,3.44773885297,-76.5399078067,738002275
POS,11089968,3.485735717,-76.49907719,737998838
POS,11096245,3.44215530241,-76.5261199661,737999435
POS,11109451,3.483676172,-76.52277392,737998149
POS,11112976,3.44571463416,-76.5396787534,738002275
POS,11114071,3.39961084989,-76.542528291,737998847
POS,11117520,3.45105717929,-76.5327656553,737998832
POS,11120920,3.4492485678,-76.5321901228,737998832
POS,11138302,3.42815516939,-76.545467737,737999406
POS,11149739,3.474215863,-76.51636119,737998219
POS,11150539,3.442928182,-76.52389018,738000401
POS,11154150,3.41281767784,-76.5539675639,737998109
POS,11156692,3.39183322226,-76.5385670087,737998851
POS,11157716,3.443360499,-76.51031909,737998242
POS,11170669,3.41885596669,-76.5309937698,737998231
POS,11185188,3.414309022,-76.53770184,737998124
POS,11192812,3.448883979,-76.53999017,738002275
POS,11198454,3.39676444874,-76.5428167619,737998922
POS,11217809,3.467679178,-76.52746093,737998251
POS,11224839,3.438007511,-76.5373385094,737999431
POS,11225927,3.45838265538,-76.5327392186,737998259
POS,11241304,3.46670069256,-76.5301182967,737998194
POS,11262433,3.460947468,-76.52738773,737998204
POS,11263530,3.483664879,-76.52236232,737998149
POS,11267432,3.44996388224,-76.5287116979,737998832
POS,11281045,3.36696721632,-76.5294503098,738018187
POS,11282191,3.39743872266,-76.5379882963,737998940
POS,11290756,3.41894129351,-76.5463735283,737999427
